t,I0,I1,S
0.0,1.0,0.0,999.0
0.02,1.0000017657704916,0.01997774164161825,999.1798162708574
0.04,1.000047013344052,0.039911611918285406,999.3596245521234
0.06,1.000135669866973,0.059802576142677394,999.5394240460704
0.08,1.0002676648171789,0.0796515960527808,999.7192139539133
0.1,1.000442929997281,0.09945962986633829,999.8989934757695
0.12000000000000001,1.000661399527769,0.11922763233503572,1000.0787618106194
0.14,1.0009230098403383,0.13895655479843444,1000.2585181562663
0.16,1.001227699671355,0.15864734523765178,1000.4382617092963
0.18,1.0015754100554524,0.17830094832879334,1000.617991665039
0.19999999999999998,1.001966084319265,0.19791830549614006,1000.7977072175272
0.21999999999999997,1.0023996680752951,0.2175003549650933,1000.9774075594572
0.23999999999999996,1.0028761092159126,0.23704803181488132,1001.1570918821486
0.25999999999999995,1.0033953579074888,0.25656226803103027,1001.3367593755047
0.27999999999999997,1.003957366584661,0.2760439925576027,1001.5164092279723
0.3,1.0045620899447307,0.2954941313492069,1001.6960406265016
0.32,1.0052094849421909,0.3149136074227803,1001.8756527565065
0.34,1.0058995107833864,0.3343033409091499,1002.0552448018243
0.36000000000000004,1.0066321289213025,0.3536642491043729,1002.2348159446757
0.38000000000000006,1.007407303050485,0.3729972465208602,1002.4143653656246
0.4000000000000001,1.0082249991020888,0.3923032449382869,1002.5938922435379
0.4200000000000001,1.0090851852390543,0.41158315345429153,1002.7733957555455
0.4400000000000001,1.0099878318514142,0.43083787853496824,1002.9528750769998
0.46000000000000013,1.010932911551727,0.45006832406515396,1003.1323293814356
0.48000000000000015,1.0119203991706374,0.46927539139851415,1003.3117578405297
0.5000000000000001,1.0129502717525651,0.48845997940743013,1003.4911596240605
0.5200000000000001,1.0140225085515187,0.5076229845326906,1003.6705338998676
0.5400000000000001,1.0151370910270363,0.5267653008329907,1003.8498798338111
0.5600000000000002,1.016294002840252,0.545887820034241,1004.0291965897316
0.5800000000000002,1.0174932298500872,0.5649914315786903,1004.208483329409
0.6000000000000002,1.0187347601095664,0.5840770226738639,1004.3877392125223
0.6200000000000002,1.0200185838622584,0.6031454783413214,1004.5669633966087
0.6400000000000002,1.0213446935388404,0.6221976814652362,1004.7461550370226
0.6600000000000003,1.022713083753786,0.6412345128407999,1004.9253132868953
0.6800000000000003,1.0241237513021764,0.6602568512224539,1005.1044372970935
0.7000000000000003,1.025576695156635,0.6792655733719524,1005.2835262161788
0.7200000000000003,1.0270719164643833,0.6982615541062572,1005.4625791903665
0.7400000000000003,1.0286094185444192,0.7172456663452706,1005.6415953634844
0.7600000000000003,1.0301892068848175,0.7362187811594055,1005.8205738769317
0.7800000000000004,1.0318112891401512,0.7551817678169976,1005.9995138696377
0.8000000000000004,1.0334756751290333,0.7741354938315628,1006.1784144780203
0.8200000000000004,1.0351823768317798,0.7930808250089008,1006.357274835945
0.8400000000000004,1.0369314083881935,0.8120186254940496,1006.536094074683
0.8600000000000004,1.0387227860954662,0.830949757818092,1006.7148713228697
0.8800000000000004,1.040556528406201,0.8498750829448178,1006.8936057064631
0.9000000000000005,1.0424326559265549,0.868795460317244,1007.0722963487019
0.9200000000000005,1.0443511914144985,0.8877117479039957,1007.2509423700639
0.9400000000000005,1.046312159778196,0.9066248022455512,1007.4295428882234
0.9600000000000005,1.0483155880745019,0.9255354785003522,1007.6080970180103
0.9800000000000005,1.0503615055075768,0.9444446304907838,1007.7866038713667
1.0000000000000004,1.0524499434276204,0.963353110749025,1007.9650625573054
1.0200000000000005,1.0545809353297222,0.9822617705627743,1008.1434721818674
1.0400000000000005,1.0567545168528283,1.0011714600208512,1008.3218318480795
1.0600000000000005,1.0589707257788263,1.0200830280586775,1008.5001406559113
1.0800000000000005,1.061229602031746,1.0389973225036402,1008.6783977022333
1.1000000000000005,1.0635311876770763,1.0579151901203392,1008.8566020807733
1.1200000000000006,1.0658755269211981,1.076837476655722,1009.0347528820743
1.1400000000000006,1.0682626661109331,1.0957650268841084,1009.2128491934508
1.1600000000000006,1.0706926537332082,1.1146986846521059,1009.3908900989462
1.1800000000000006,1.0731655404148344,1.133639292923422,1009.5688746792894
1.2000000000000006,1.075681378922401,1.1525876938235726,1009.7468020118512
1.2200000000000006,1.078240224162285,1.17154472868449,1009.9246711706011
1.2400000000000007,1.0808421331807745,1.1905112380890337,1010.1024812260636
1.2600000000000007,1.0834871651643057,1.2094880619154058,1010.2802312452744
1.2800000000000007,1.0861753814398152,1.2284760393814744,1010.457920291737
1.3000000000000007,1.0889068454752053,1.2474760090890051,1010.6355474253778
1.3200000000000007,1.0916816228799229,1.266488809067807,1010.8131117025029
1.3400000000000007,1.0944997814056516,1.2855152768197913,1010.9906121757532
1.3600000000000008,1.0973613909471176,1.3045562493629483,1011.1680478940605
1.3800000000000008,1.1002665235430076,1.3236125632752442,1011.3454179026023
1.4000000000000008,1.1032152533770003,1.3426850547384386,1011.5227212427582
1.4200000000000008,1.1062076567789099,1.3617745595818282,1011.6999569520638
1.4400000000000008,1.1092438122259418,1.3808819133259163,1011.8771240641665
1.4600000000000009,1.1123238003440612,1.400007951226011,1012.0542216087806
1.4800000000000009,1.1154477039094732,1.4191535083157576,1012.2312486116414
1.5000000000000009,1.118615607850214,1.4383194194506013,1012.40820409446
1.520000000000001,1.1218275992478555,1.45750651935119,1012.585087074878
1.540000000000001,1.125083767339319,1.4767156426467136,1012.7618965664215
1.560000000000001,1.1283842035188028,1.4959476239181855,1012.9386315784552
1.580000000000001,1.1317290013398185,1.5152032977416672,1013.1152911161367
1.600000000000001,1.13511825651734,1.5344834987314386,1013.29187418037
1.620000000000001,1.1385520669300626,1.5537890615831174,1013.468379767759
1.640000000000001,1.1420305326227722,1.573120821116728,1013.6448068705613
1.660000000000001,1.1455537558088265,1.5924796123197242,1013.8211544766415
1.680000000000001,1.149121840872745,1.611866270389966,1013.997421569424
1.700000000000001,1.1527348943729108,1.6312816307786544,1014.1736071278461
1.720000000000001,1.1563930250443808,1.6507265292332267,1014.3497101263112
1.740000000000001,1.1600963438018073,1.6702018018402125,1014.5257295346405
1.7600000000000011,1.1638449637424686,1.689708285068055,1014.7016643180264
1.7800000000000011,1.1676390001494101,1.7092468158098983,1014.877513436984
1.8000000000000012,1.1714785704946944,1.7288182314263447,1015.0532758473039
1.8200000000000012,1.1753637944427602,1.748423369788181,1015.2289505000031
1.8400000000000012,1.1792947938538925,1.7680630693190802,1015.4045363412775
1.8600000000000012,1.1832716927878006,1.7877381690382783,1015.5800323124533
1.8800000000000012,1.1872946175073058,1.8074495086032283,1015.7554373499379
1.9000000000000012,1.1913636964821372,1.8271979283522348,1015.9307503851712
1.9200000000000013,1.195479060392839,1.8469842693470713,1016.1059703445769
1.9400000000000013,1.1996408421347826,1.8668093734155808,1016.2810961495127
1.9600000000000013,1.2038491768222923,1.8866740831942646,1016.4561267162209
1.9800000000000013,1.2081042017928756,1.9065792421708585,1016.6310609557789
2.0000000000000013,1.212406056611564,1.926525694726902,1016.8058977740495
2.0200000000000014,1.216754883075362,1.9465142861802993,1016.9806360716303
2.0400000000000014,1.2211508252178054,1.9665458628278758,1017.1552747438038
2.0600000000000014,1.2255940293136256,1.9866212719879337,1017.3298126804866
2.0800000000000014,1.2300846438835251,2.0067413620428054,1017.504248766179
2.1000000000000014,1.2346228196990587,2.0269069824814108,1017.6785818799137
2.1200000000000014,1.239208709787625,2.047118983941818,1017.852810895205
2.1400000000000015,1.2438424694375638,2.06737821825381,1018.0269346799972
2.1600000000000015,1.2485242562033634,2.0876855384814594,1018.200952096613
2.1800000000000015,1.2532542299109741,2.108041798965716,1018.3748620017018
2.2000000000000015,1.2580325526632319,2.128447855367004,1018.5486632461875
2.2200000000000015,1.262859388845387,2.148904564707837,1018.7223546752166
2.2400000000000015,1.267734905130743,2.169412785415447,1018.8959351281051
2.2600000000000016,1.2726592704864015,2.189973377364436,1019.0694034382861
2.2800000000000016,1.277632656179116,2.210587201919445,1019.2427584332571
2.3000000000000016,1.2826552357812522,2.231255121977849,1019.4159989345262
2.3200000000000016,1.2877271851768566,2.2519780020124776,1019.5891237575593
2.3400000000000016,1.2928486825678323,2.2727567081143594,1019.7621317117256
2.3600000000000017,1.2980199084802224,2.2935921080355013,1019.9350216002446
2.3800000000000017,1.303241045770601,2.3144850712316956,1020.1077922201312
2.4000000000000017,1.3085122796325703,2.3354364689053613,1020.2804423621417
2.4200000000000017,1.3138337976033676,2.356447174048424,1020.4529708107189
2.4400000000000017,1.3192057895705764,2.3775180614852287,1020.6253763439373
2.4600000000000017,1.3246284477789478,2.398650007915499,1020.797657733448
2.4800000000000018,1.3301019668373264,2.419843891957331,1020.969813744423
2.5000000000000018,1.335626543725686,2.441100594190237,1021.1418431354999
2.520000000000002,1.34120237780227,2.4624209971982336,1021.3137446587255
2.540000000000002,1.3468296708108405,2.4838059856129755,1021.4855170594997
2.560000000000002,1.3525086268880346,2.5052564461569435,1021.6571590765195
2.580000000000002,1.3582394525708261,2.5267732676866816,1021.8286694417218
2.600000000000002,1.3640223568040961,2.548357341236089,1022.0000468802264
2.620000000000002,1.3698575509483095,2.5700095600597685,1022.1712901102788
2.640000000000002,1.3757452487872988,2.591730819676435,1022.3423978431929
2.660000000000002,1.3816856665361548,2.61352201791238,1022.5133687832924
2.680000000000002,1.387679022849224,2.635384054945003,1022.6842016278539
2.700000000000002,1.3937255388282135,2.6573178333464025,1022.8548950670473
2.720000000000002,1.399825438030402,2.6793242581270382,1023.025447783878
2.740000000000002,1.4059789464769583,2.701404236779457,1023.1958584541275
2.760000000000002,1.4121862926613655,2.7235586793220916,1023.3661257462941
2.780000000000002,1.4184477075579538,2.7457884983431304,1023.5362483215339
2.800000000000002,1.4247634246305376,2.768094609044463,1023.7062248336005
2.820000000000002,1.431133679841162,2.7904779292856987,1023.8760539287848
2.840000000000002,1.4375587116589537,2.812939379628267,1024.0457342458553
2.860000000000002,1.4440387610690801,2.835479883379595,1024.2152644159964
2.880000000000002,1.450574071581814,2.858100366637368,1024.3846430627484
2.900000000000002,1.457164889241706,2.880801758333873,1024.5538688019453
2.920000000000002,1.4638114626368617,2.9035849902804323,1024.7229402416542
2.940000000000002,1.4705140429083274,2.926450997211918,1024.8918559821122
2.960000000000002,1.4772728837595814,2.949400716831361,1025.0606146156651
2.980000000000002,1.4840882414661316,2.972435089854652,1025.2292147267044
3.000000000000002,1.4909603748852194,2.9955550600553327,1025.397654891605
3.0200000000000022,1.4978895454656311,3.0187615743094853,1025.5659336786614
3.0400000000000023,1.5048760172576148,3.0420555826407187,1025.7340496480242
3.0600000000000023,1.511920056922903,3.0654380382652535,1025.9020013516374
3.0800000000000023,1.5190219337448432,3.0889098976371088,1026.0697873331728
3.1000000000000023,1.5261819196386333,3.1124721204933925,1026.2374061279668
3.1200000000000023,1.5334002891616636,3.1361256698996955,1026.4048562629548
3.1400000000000023,1.5406773195239654,3.1598715122955934,1026.5721362566064
3.1600000000000024,1.5480132905987651,3.183710617540257,1026.7392446188605
3.1800000000000024,1.5554084849331453,3.207643958958175,1026.9061798510586
3.2000000000000024,1.56286318775881,3.2316725133849853,1027.0729404458793
3.2200000000000024,1.5703776870029582,3.2557972612134245,1027.239524887272
3.2400000000000024,1.5779522732992617,3.2800191864393926,1027.4059316503894
3.2600000000000025,1.585587239998949,3.3043392767081357,1027.572159201522
3.2800000000000025,1.593282883181996,3.328758523360547,1027.7382059980287
3.3000000000000025,1.6010395016684213,3.353277921479594,1027.9040704882702
3.3200000000000025,1.6088573970296873,3.3778984699368637,1028.0697511115407
3.3400000000000025,1.616736873600207,3.4026211714392383,1028.2352462979993
3.3600000000000025,1.624678238488957,3.427447032575695,1028.4005544686015
3.3800000000000026,1.632681801591195,3.4523770638642373,1028.5656740350294
3.4000000000000026,1.640747875600283,3.4774122797989544,1028.7306033996224
3.4200000000000026,1.6488767760196152,3.502553698897217,1028.895340955308
3.4400000000000026,1.657068821174653,3.5278023437470036,1029.0598850855308
3.4600000000000026,1.665324332225062,3.553159241054369,1029.2242341641818
3.4800000000000026,1.6736436331769569,3.578625421691043,1029.388386555528
3.5000000000000027,1.6820270508952495,3.6042019207421774,1029.552340614141
3.5200000000000027,1.6904749151161023,3.629889777554228,1029.7160946848244
3.5400000000000027,1.6989875584594862,3.6556900357829853,1029.879647102543
3.5600000000000027,1.7075653164418434,3.681603743441747,1030.0429961923498
3.5800000000000027,1.7162085274888539,3.7076319529496384,1030.206140269313
3.6000000000000028,1.724917532948307,3.733775721180084,1030.369077638443
3.6200000000000028,1.7336926771030774,3.760036109509427,1030.531806594619
3.640000000000003,1.7425343071842032,3.7864141838656997,1030.6943254225143
3.660000000000003,1.7514427733840707,3.812911014777555,1030.8566323965233
3.680000000000003,1.760418428869701,3.839527677423344,1031.0187257806856
3.700000000000003,1.76946162979614,3.86626525168036,1031.1806038286115
3.720000000000003,1.7785727353199543,3.893124822174235,1031.3422647834063
3.740000000000003,1.7877521076128264,3.920107478328503,1031.5037068775944
3.760000000000003,1.7970001118752572,3.947214314414319,1031.6649283330432
3.780000000000003,1.8063171163503682,3.9744464296003503,1031.8259273608867
3.800000000000003,1.815703492337808,4.001804928002828,1031.9867021614475
3.820000000000003,1.8251596142077608,4.02929091873577,1032.1472509241603
3.840000000000003,1.8346858594150584,4.0569055159613665,1032.3075718274936
3.860000000000003,1.8442826085133917,4.08464983894055,1032.4676630388717
3.880000000000003,1.8539502451696273,4.112525012083722,1032.6275227145961
3.900000000000003,1.8636891561782232,4.140532165001667,1032.7871489997658
3.920000000000003,1.8734997314757476,4.168672432556633,1032.9465400281986
3.940000000000003,1.883382364155498,4.196946954913599,1033.1056939223508
3.960000000000003,1.8933374504822222,4.225356877591714,1033.2646087932371
3.980000000000003,1.9033653899069385,4.253903351515917,1033.42328274035
4.000000000000003,1.9134665850818577,4.2825875330687495,1033.5817138515783
4.020000000000002,1.9236414418754053,4.3114105841423385,1033.739900203126
4.040000000000002,1.9338903693873426,4.340373672190575,1033.8978398594297
4.060000000000001,1.9442137799639878,4.369477970281473,1034.0555308730775
4.080000000000001,1.954612089213537,4.398724657149725,1034.2129712847247
4.1000000000000005,1.9650857160214834,4.428114917249442,1034.3701591230117
4.12,1.9756350825661355,4.457649940807085,1034.52709240448
4.14,1.9862606143342338,4.487330923874595,1034.683769133488
4.159999999999999,1.996962740136665,4.517159068382713,1034.8401873021269
4.179999999999999,2.0077418921242742,4.547135582194502,1034.996344890135
4.199999999999998,2.0185985058037743,4.577261679159061,1035.1522398648137
4.219999999999998,2.0295330200537522,4.60753857916544,1035.3078701809402
4.2399999999999975,2.040545877140772,4.637967508196763,1035.463233780682
4.259999999999997,2.0516375227355725,4.668549698384541,1035.6183285935108
4.279999999999997,2.0628084059293634,4.699286388063204,1035.7731525361144
4.299999999999996,2.074058979250214,4.730178821824822,1035.9277035123098
4.319999999999996,2.0853896986795384,4.761228250574049,1036.081979412955
4.339999999999995,2.0968010236686734,4.792435931583261,1036.2359781158607
4.359999999999995,2.108293417155552,4.823803128547919,1036.3896974857014
4.379999999999995,2.119867345581471,4.855331111642123,1036.5431353739261
4.399999999999994,2.131523278907948,4.887021157574401,1036.6962896186683
4.419999999999994,2.1432616906336737,4.9188745496436965,1036.8491580446562
4.439999999999993,2.1550830578115563,4.950892577795575,1037.0017384631221
4.459999999999993,2.166987861065856,4.98307653867865,1037.1540286717109
4.479999999999992,2.1789765846094107,5.015427735701224,1037.3060264543885
4.499999999999992,2.191049716260951,5.047947479088152,1037.4577295813506
4.519999999999992,2.2032077474625074,5.080637085937919,1037.609135808929
4.539999999999991,2.215451173296905,5.11349788027995,1037.7602428795
4.559999999999991,2.2277804925053455,5.146531193132131,1037.9110485213903
4.57999999999999,2.2401962075050794,5.179738362558567,1038.0615504487826
4.59999999999999,2.2526988244071644,5.2131207337275525,1038.2117463616225
4.6199999999999894,2.265288853034309,5.246679658969781,1038.3616339455234
4.639999999999989,2.2779668069388044,5.280416497836777,1038.5112108716705
4.659999999999989,2.29073320342054,5.314332617159554,1038.6604747967262
4.679999999999988,2.303588563545104,5.348429391107511,1038.8094233627332
4.699999999999988,2.316533412161967,5.382708201247556,1038.958054197018
4.719999999999987,2.3295682779227493,5.417170436603459,1039.1063649120943
4.739999999999987,2.3426936932995703,5.451817493715449,1039.2543531055649
4.7599999999999865,2.355910194603479,5.486650776700038,1039.4020163600237
4.779999999999986,2.3692183220029643,5.521671697310079,1039.5493522429579
4.799999999999986,2.3826186195425483,5.556881674995073,1039.696358306648
4.819999999999985,2.396111635161454,5.592282136961702,1039.8430320880695
4.839999999999985,2.4096979207123543,5.627874518234609,1039.989371108792
4.859999999999984,2.423378031980197,5.663660261717413,1040.1353728748795
4.879999999999984,2.4371525287011067,5.699640818253971,1040.281034876789
4.8999999999999835,2.45102197458136,5.7358176466898785,1040.4263545892695
4.919999999999983,2.464986937316439,5.772192213934216,1040.5713294712605
4.939999999999983,2.4790479886101537,5.808765995021536,1040.715956965789
4.959999999999982,2.49320570419384,5.845540473174098,1040.8602344998676
4.979999999999982,2.5074606638456265,5.882517139864351,1041.0041594843906
4.999999999999981,2.5218134514097756,5.91969749487766,1041.1477293140306
5.019999999999981,2.5362646548160885,5.95708304637528,1041.290941367134
5.0399999999999805,2.5508148660993823,5.994675310957582,1041.4337930056172
5.05999999999998,2.5654646814190336,6.032475813727526,1041.57628157486
5.07999999999998,2.5802147010785856,6.070486088354383,1041.7184044036017
5.099999999999979,2.5950655295454226,6.108707677137712,1041.8601588038334
5.119999999999979,2.6100177754705065,6.147142131071585,1042.001542070693
5.139999999999978,2.6250720517081763,6.185791009909066,1042.1425514823566
5.159999999999978,2.640228975336008,6.2246558822269416,1042.2831842999321
5.1799999999999775,2.6554891676747348,6.263738325490709,1042.4234377673508
5.199999999999977,2.670853254308225,6.303039926119813,1042.5633091112586
5.219999999999977,2.686321865103517,6.342562279553142,1042.7027955409078
5.239999999999976,2.701895634230911,6.382306990314777,1042.8418942480469
5.259999999999976,2.7175752001841142,6.422275672079998,1042.980602406811
5.279999999999975,2.73336120580044,6.462469947741548,1043.1189171736112
5.299999999999975,2.7492542982810555,6.50289144947615,1043.2568356870245
5.3199999999999745,2.7652551292112824,6.543541818811285,1043.394355067681
5.339999999999974,2.781364354580945,6.584422706692227,1043.531472418154
5.359999999999974,2.797582634804765,6.625535773549338,1043.6681848228452
5.379999999999973,2.8139106347428013,6.666882689365612,1043.8044893478746
5.399999999999973,2.8303490237209346,6.708465133744494,1043.9403830409651
5.419999999999972,2.8468984755513915,6.750284795977945,1044.07586293133
5.439999999999972,2.8635596685533122,6.79234337511477,1044.2109260295583
5.4599999999999715,2.8803332855733554,6.83464258002921,1044.3455693275
5.479999999999971,2.8972200140063378,6.877184129489787,1044.4797897981512
5.499999999999971,2.914220545815913,6.919969752228412,1044.613584395538
5.51999999999997,2.9313355775552803,6.9630011870097555,1044.7469500546015
5.53999999999997,2.9485658103879255,7.006280182700874,1044.8798836910794
5.559999999999969,2.965911950108393,7.049808498341099,1045.0123822013907
5.579999999999969,2.9833747071630827,7.093587903212184,1045.1444424625174
5.599999999999969,3.0009547966710746,7.137620176908714,1045.2760613318865
5.619999999999968,3.0186529384449754,7.181907109408777,1045.4072356472518
5.639999999999968,3.036469857011788,7.2264505011448845,1045.537962226575
5.659999999999967,3.0544062816338,7.271252163075168,1045.668237867906
5.679999999999967,3.072462946329489,7.316313916754821,1045.798059349264
5.699999999999966,3.0906405898944422,7.3616375944078065,1045.9274234285153
5.719999999999966,3.108939955922292,7.407225038998827,1046.0563268432552
5.739999999999966,3.127361792825658,7.453078104305542,1046.1847663106848
5.759999999999965,3.145906853857102,7.499198654991055,1046.3127385274902
5.779999999999965,3.1645758971300832,7.545588566676653,1046.44024016972
5.799999999999964,3.1833696856399234,7.5922497260148,1046.5672678926633
5.819999999999964,3.202288987284769,7.639184030762399,1046.6938183307263
5.839999999999963,3.2213345748865514,7.686393389854295,1046.819888097309
5.859999999999963,3.2405072262119483,7.733879723477045,1046.9454737846818
5.879999999999963,3.2598077239933327,7.781644963142938,1047.0705719638602
5.899999999999962,3.279236855949717,7.829691051764269,1047.1951791844808
5.919999999999962,3.2987954148076826,7.878019943727869,1047.3192919746764
5.939999999999961,3.3184841983222984,7.926633604969887,1047.4429068409493
5.959999999999961,3.3383040092980183,7.9755340130508205,1047.5660202680465
5.9799999999999605,3.358255655609562,8.024723157230799,1047.6886287188327
5.99999999999996,3.3783399502227702,8.074203038545122,1047.8107286341633
6.01999999999996,3.398557711215437,8.123975669880034,1047.9323164327575
6.039999999999959,3.418909761798111,8.17404307604876,1048.0533885110701
6.059999999999959,3.439396930334865,8.224407293867781,1048.173941243164
6.079999999999958,3.460020050364033,8.275070372233353,1048.2939709805814
6.099999999999958,3.4807799606189067,8.326034372198277,1048.4134740522147
6.1199999999999575,3.501677505048392,8.377301367048904,1048.5324467641776
6.139999999999957,3.5227135328376216,8.428873442382384,1048.6508853996752
6.159999999999957,3.5438888984285186,8.48075269618416,1048.7687862188736
6.179999999999956,3.56520446154031,8.532941238905693,1048.8861454587702
6.199999999999956,3.5866610871899867,8.585441193542424,1049.0029593330623
6.219999999999955,3.608259645712703,8.638254695711982,1049.1192240320156
6.239999999999955,3.630001012782118,8.691383893732608,1049.2349357223331
6.2599999999999545,3.6518860694306676,8.744830948701827,1049.3500905470232
6.279999999999954,3.6739157020697735,8.798598034575335,1049.464684625267
6.299999999999954,3.6960908025099743,8.852687338246131,1049.5787140522855
6.319999999999953,3.718412267980985,8.907101059623857,1049.692174899207
6.339999999999953,3.740881001151673,8.961841411714374,1049.8050632129336
6.359999999999952,3.763497910149953,9.016910620699557,1049.9173750160073
6.379999999999952,3.7862639085825918,9.072310926017302,1050.0291063064758
6.3999999999999515,3.8091799155549233,9.128044580441761,1050.1402530577584
6.419999999999951,3.8322468556904656,9.184113850163792,1050.2508112185114
6.439999999999951,3.85546565915044,9.240521014871605,1050.3607767124925
6.45999999999995,3.8788372616531843,9.297268367831641,1050.4701454384258
6.47999999999995,3.9023626044934567,9.354358215969636,1050.5789132698665
6.499999999999949,3.92604263456163,9.41179287995191,1050.6870760550642
6.519999999999949,3.9498783043627648,9.469574694266843,1050.7946296168268
6.5399999999999485,3.973870572035562,9.527706007306554,1050.9015697523846
6.559999999999948,3.99802040137119,9.58618918144878,1051.007892233253
6.579999999999948,4.02232876183198,9.645026593138947,1051.113592805095
6.599999999999947,4.046796628569982,9.704220632972424,1051.218667187585
6.619999999999947,4.0714249824453885,9.763773705776973,1051.3231110742697
6.639999999999946,4.096214810044803,9.82368823069538,1051.4269201324319
